ID,Food Name,Category,kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,fiber_g_100g,sugars_g_100g,sodium_mg_100g
265,Crispy Beef,Meat,172,26.0,0.7,16.7,0.2,0.2,75,1.3,0.03,1.67
266,Golden Skyr,Dairy,380,15.3,32.2,6.1,0.1,22.3,768,0.77,1.61,0.61
267,Glazed Trout,Fish,95,23.6,0.8,6.2,0.2,0.5,78,1.18,0.04,0.62
268,Tender Yogurt,Dairy,246,19.9,30.2,8.9,0.2,8.7,598,0.99,1.51,0.89
269,Zesty Wheat Pasta,Grain,247,8.4,51.4,7.5,9.4,2.6,8,0.42,2.57,0.75
270,Smoked Pinto Beans,Legume,140,9.5,29.2,1.8,11.4,2.4,6,0.47,1.46,0.18
271,Toasted Wheat Pasta,Grain,274,13.8,58.3,6.9,3.0,3.7,2,0.69,2.92,0.69
272,Toasted Black Beans,Legume,130,10.7,22.9,1.1,5.8,2.1,5,0.53,1.15,0.11
273,Spiced Berry Mix,Fruit,36,0.8,10.3,0.3,3.5,12.7,0,0.04,0.52,0.03
274,Grilled Turkey,Meat,195,17.1,1.4,7.3,0.1,0.1,88,0.86,0.07,0.73
275,Spiced Bagel,Bakery,289,7.4,54.0,5.6,6.6,16.6,378,0.37,2.7,0.56
276,Grilled Potato Chips,Snack,550,9.2,47.2,20.9,2.2,8.9,524,0.46,2.36,2.09
277,Toasted Cashews,Nut/Seed,664,15.5,8.0,43.9,5.8,2.7,0,0.78,0.4,4.39
278,Zesty Pork,Meat,135,22.8,0.7,7.4,0.2,0.1,92,1.14,0.03,0.74
279,Creamy Milk,Dairy,53,22.1,5.0,19.9,0.1,8.1,744,1.1,0.25,1.99
280,Toasted Rice,Grain,373,11.0,76.8,7.9,6.8,1.6,7,0.55,3.84,0.79
281,Zesty Chicken Breast,Meat,281,22.5,0.6,6.8,0.0,0.4,81,1.12,0.03,0.68
282,Whole Pear,Fruit,63,1.3,14.3,0.4,2.8,13.3,2,0.07,0.72,0.04
283,Grilled Hot Sauce,Condiment,170,2.2,20.8,32.4,2.2,8.1,1748,0.11,1.04,3.24
284,Creamy Granola Bar,Snack,539,8.1,54.3,19.0,2.1,10.6,864,0.4,2.71,1.9
285,Glazed Cream,Dairy,186,26.6,34.7,22.2,0.0,15.9,774,1.33,1.74,2.22
286,Spiced Beef,Meat,268,25.8,1.3,16.3,0.0,0.0,63,1.29,0.07,1.63
287,Golden Lamb,Meat,132,22.9,0.9,15.8,0.2,0.4,94,1.15,0.04,1.58
288,Zesty Potato Chips,Snack,420,6.2,42.5,21.5,4.5,31.8,398,0.31,2.12,2.15
289,Creamy Apple Juice,Beverage,22,0.6,7.6,0.3,0.7,5.3,8,0.03,0.38,0.03
290,Zesty Soybeans,Legume,128,9.7,17.2,0.8,5.8,0.7,9,0.48,0.86,0.08
291,Roasted Spinach,Vegetable,57,1.4,5.7,0.2,2.2,2.2,32,0.07,0.29,0.02
292,Spiced Lamb,Meat,300,22.0,1.5,24.9,0.1,0.2,79,1.1,0.07,2.49
293,Tender Ketchup,Condiment,97,1.9,26.5,21.5,1.8,18.6,2171,0.1,1.32,2.15
294,Creamy Baguette,Bakery,402,5.4,50.1,12.1,7.6,22.1,460,0.27,2.5,1.21
295,Hearty Soy Sauce,Condiment,267,1.1,7.2,23.6,0.8,17.6,540,0.06,0.36,2.36
296,Roasted Bread,Bakery,409,9.6,39.3,15.5,2.4,16.3,716,0.48,1.96,1.55
297,Smoked Beef,Meat,204,23.2,1.3,18.8,0.2,0.5,52,1.16,0.07,1.88
298,Whole Sausage,Meat,173,16.6,1.0,13.9,0.0,0.1,70,0.83,0.05,1.39
299,Smoked Quinoa,Grain,243,13.9,63.1,2.0,5.8,1.8,4,0.7,3.16,0.2
300,Hearty Walnuts,Nut/Seed,641,16.6,6.2,47.1,13.1,1.2,9,0.83,0.31,4.71
301,Organic Water,Beverage,25,0.2,14.1,0.9,0.9,11.9,6,0.01,0.7,0.09
302,Zesty Sunflower Seeds,Nut/Seed,666,16.1,12.1,51.8,12.9,4.2,5,0.81,0.6,5.18
303,Golden Grape,Fruit,53,1.0,22.8,0.1,4.5,14.3,5,0.05,1.14,0.01
304,Grilled Donut,Bakery,230,8.5,66.4,3.2,2.6,5.7,470,0.42,3.32,0.32
305,Crispy Kidney Beans,Legume,180,10.6,25.7,2.6,8.1,2.2,10,0.53,1.28,0.26
306,Glazed Cucumber,Vegetable,55,2.7,8.4,0.4,2.7,1.0,16,0.14,0.42,0.04
307,Hearty Milk,Dairy,264,15.7,29.3,34.7,0.1,9.8,158,0.78,1.47,3.47
308,Whole Baguette,Bakery,360,6.1,43.3,5.6,7.8,15.8,679,0.3,2.17,0.56
309,Crispy Millet,Grain,314,11.4,75.6,7.0,8.3,1.3,2,0.57,3.78,0.7
310,Organic Peanuts,Nut/Seed,608,19.0,8.9,40.1,7.2,4.2,6,0.95,0.45,4.01
311,Spiced Chicken Breast,Meat,305,28.4,1.1,13.7,0.2,0.4,62,1.42,0.06,1.37
312,Hearty Energy Drink,Beverage,44,0.9,14.5,0.3,0.9,4.8,4,0.04,0.72,0.03
313,Creamy Banana,Fruit,30,0.7,24.3,0.2,4.3,16.4,0,0.03,1.22,0.02
314,Zesty Donut,Bakery,260,9.7,57.4,12.0,1.6,24.8,724,0.48,2.87,1.2
315,Toasted Yogurt,Dairy,352,6.7,34.8,17.6,0.1,13.1,177,0.34,1.74,1.76
316,Whole Sausage,Meat,262,24.8,0.1,24.9,0.2,0.4,95,1.24,0.01,2.49
317,Grilled Hot Sauce,Condiment,239,3.1,29.4,37.0,2.1,22.0,1019,0.15,1.47,3.7
318,Hearty Salmon,Fish,207,18.8,0.7,12.4,0.0,0.2,76,0.94,0.03,1.24
319,Fresh Granola Bar,Snack,391,8.9,54.0,21.4,2.4,21.5,477,0.45,2.7,2.14
320,Tender Bagel,Bakery,340,6.0,55.1,13.6,2.4,8.1,370,0.3,2.75,1.36
321,Crispy Iced Tea,Beverage,22,0.2,10.9,0.4,0.9,16.5,16,0.01,0.55,0.04
322,Glazed Soy Sauce,Condiment,29,1.3,24.8,33.6,0.8,23.8,810,0.07,1.24,3.36
323,Organic Apple Juice,Beverage,77,0.0,18.0,0.1,0.5,14.1,10,0.0,0.9,0.01
324,Fresh Pineapple,Fruit,66,0.9,24.8,0.8,1.1,8.5,3,0.04,1.24,0.08
325,Creamy Pear,Fruit,50,1.0,22.2,0.1,1.1,16.3,2,0.05,1.11,0.01
326,Glazed Trail Mix,Snack,544,6.6,49.5,33.6,4.2,11.7,594,0.33,2.48,3.36
327,Glazed Cream,Dairy,360,3.8,25.3,15.8,0.1,6.1,128,0.19,1.27,1.58
328,Zesty Soda,Beverage,4,0.6,10.8,0.9,0.8,3.5,37,0.03,0.54,0.09
329,Creamy Salad Dressing,Condiment,366,0.7,7.6,39.1,2.5,15.9,897,0.03,0.38,3.91
330,Tender Lamb,Meat,187,26.2,1.3,21.2,0.2,0.0,93,1.31,0.07,2.12
331,Golden Pistachios,Nut/Seed,547,21.0,11.3,60.1,10.1,4.7,7,1.05,0.57,6.01
332,Fresh Crackers,Snack,521,6.3,60.8,20.3,5.8,33.2,219,0.32,3.04,2.03
333,Roasted Turkey,Meat,208,23.4,1.0,11.4,0.0,0.2,78,1.17,0.05,1.14
334,Spiced Cauliflower,Vegetable,32,0.9,3.2,0.6,1.9,5.2,15,0.04,0.16,0.06
335,Fresh Soda,Beverage,24,0.5,3.5,0.3,0.2,11.2,13,0.03,0.17,0.03
336,Whole Potato Chips,Snack,531,7.7,53.9,24.3,5.1,23.7,609,0.39,2.69,2.43
337,Smoked Cashews,Nut/Seed,546,19.6,16.7,46.6,9.4,2.7,4,0.98,0.83,4.66
338,Creamy Pumpkin Seeds,Nut/Seed,660,12.0,17.4,53.4,6.3,2.1,5,0.6,0.87,5.34
339,Crispy Hot Sauce,Condiment,12,0.3,10.7,15.9,0.7,7.6,1212,0.01,0.53,1.59
340,Hearty Orange Juice,Beverage,78,0.1,3.4,0.3,0.9,0.6,60,0.01,0.17,0.03
341,Fresh Cod,Fish,149,29.6,0.1,9.1,0.1,0.4,109,1.48,0.01,0.91
342,Fresh Zucchini,Vegetable,51,2.1,6.5,0.5,5.2,1.6,9,0.11,0.33,0.05
343,Hearty Yogurt,Dairy,277,23.8,5.4,13.0,0.2,15.0,693,1.19,0.27,1.3
344,Roasted Walnuts,Nut/Seed,648,20.3,21.7,56.1,6.2,7.2,7,1.02,1.08,5.61
345,Fresh Soy Sauce,Condiment,109,0.2,17.1,36.6,0.3,4.8,146,0.01,0.86,3.66
346,Roasted Salmon,Fish,146,28.2,0.8,7.8,0.2,0.2,67,1.41,0.04,0.78
347,Glazed Donut,Bakery,408,11.5,56.1,13.1,2.2,17.6,254,0.57,2.81,1.31
348,Creamy Baguette,Bakery,293,8.5,58.6,11.0,2.1,3.9,699,0.42,2.93,1.1
349,Spiced Sausage,Meat,280,25.8,0.1,12.3,0.0,0.1,65,1.29,0.01,1.23
350,Organic Pretzels,Snack,390,7.6,45.9,32.9,3.4,22.6,293,0.38,2.29,3.29
351,Fresh Bread,Bakery,275,10.4,62.2,6.0,4.5,13.4,669,0.52,3.11,0.6
352,Crispy Potato Chips,Snack,356,6.1,67.9,31.5,5.7,23.4,646,0.3,3.4,3.15
353,Organic Pineapple,Fruit,47,0.8,7.9,0.4,5.6,8.7,2,0.04,0.4,0.04
354,Spiced Zucchini,Vegetable,27,2.0,5.7,0.5,5.3,1.9,36,0.1,0.29,0.05
355,Golden Kefir,Dairy,214,23.7,27.5,6.4,0.1,10.5,489,1.19,1.38,0.64
356,Organic Cashews,Nut/Seed,613,16.2,12.1,48.2,5.4,5.2,8,0.81,0.6,4.82
357,Organic Almonds,Nut/Seed,587,20.6,7.2,42.3,8.5,6.5,6,1.03,0.36,4.23
358,Roasted Iced Tea,Beverage,32,1.0,8.0,0.8,0.9,17.2,41,0.05,0.4,0.08
359,Tender Pistachios,Nut/Seed,531,25.9,17.9,50.5,8.2,6.0,2,1.29,0.89,5.05
360,Grilled Grape,Fruit,58,1.5,9.0,0.3,2.0,12.3,3,0.07,0.45,0.03
361,Smoked Kiwi,Fruit,42,0.5,7.5,0.8,1.4,17.2,4,0.03,0.38,0.08
362,Toasted Mayonnaise,Condiment,367,1.6,8.9,33.1,1.5,16.8,1735,0.08,0.45,3.31
363,Spiced Berry Mix,Fruit,88,0.8,19.9,0.4,5.5,10.8,2,0.04,0.99,0.04
364,Smoked Hot Sauce,Condiment,362,1.3,27.0,26.2,0.5,18.3,1726,0.07,1.35,2.62
365,Smoked Mustard,Condiment,304,4.2,11.7,34.3,2.5,21.7,2168,0.21,0.58,3.43
366,Organic Soy Sauce,Condiment,245,0.9,2.5,30.6,1.5,22.3,676,0.04,0.12,3.06
367,Creamy Oats,Grain,328,6.3,45.1,7.5,4.4,3.8,6,0.32,2.25,0.75
368,Creamy Baguette,Bakery,388,10.4,50.7,17.2,4.6,23.9,534,0.52,2.54,1.72
369,Whole Black Beans,Legume,178,11.2,21.0,0.7,9.0,2.5,3,0.56,1.05,0.07
370,Glazed Mackerel,Fish,162,20.7,0.1,7.5,0.0,0.3,114,1.03,0.01,0.75
371,Hearty Bagel,Bakery,268,7.5,58.9,4.4,4.8,4.6,263,0.38,2.94,0.44
372,Crispy Iced Tea,Beverage,49,0.3,0.3,0.4,0.3,15.0,53,0.01,0.01,0.04
373,Zesty Mayonnaise,Condiment,188,0.2,13.6,38.3,0.0,5.1,1145,0.01,0.68,3.83
374,Whole Beet,Vegetable,42,2.1,8.8,0.4,2.0,1.9,5,0.11,0.44,0.04
375,Whole Navy Beans,Legume,127,10.5,24.5,1.9,9.3,1.8,4,0.53,1.23,0.19
376,Crispy Walnuts,Nut/Seed,580,22.9,9.9,58.9,7.7,5.4,8,1.15,0.49,5.89
377,Tender Trout,Fish,214,25.3,0.6,1.7,0.0,0.0,53,1.27,0.03,0.17
378,Zesty Salmon,Fish,159,25.9,0.2,9.0,0.2,0.2,102,1.29,0.01,0.9
379,Crispy Lentils,Legume,130,8.8,26.6,0.7,5.4,0.6,9,0.44,1.33,0.07
380,Golden Chocolate Bar,Snack,506,9.7,59.6,22.1,4.0,21.7,561,0.48,2.98,2.21
381,Hearty Crackers,Snack,397,7.7,56.7,32.7,5.3,18.9,561,0.39,2.83,3.27
382,Crispy Barley,Grain,274,10.6,62.2,4.1,4.4,1.0,1,0.53,3.11,0.41
383,Roasted Cream,Dairy,221,10.8,27.6,20.7,0.1,9.6,661,0.54,1.38,2.07
384,Toasted Navy Beans,Legume,168,8.6,21.4,1.5,5.6,2.8,2,0.43,1.07,0.15
385,Glazed Pretzels,Snack,476,7.2,66.1,23.1,1.2,11.3,276,0.36,3.3,2.31
386,Glazed Pretzels,Snack,462,5.6,58.2,32.9,2.4,32.2,474,0.28,2.91,3.29
387,Glazed Pepper,Vegetable,52,0.9,4.0,0.5,4.3,5.7,39,0.04,0.2,0.05
388,Spiced Chocolate Bar,Snack,508,4.2,66.2,33.9,3.6,14.5,732,0.21,3.31,3.39
389,Fresh Pistachios,Nut/Seed,659,19.9,12.1,58.9,13.6,1.2,4,0.99,0.6,5.89
390,Tender Iced Tea,Beverage,20,0.8,3.1,0.3,0.3,7.7,36,0.04,0.15,0.03
391,Zesty Orange Juice,Beverage,5,0.7,6.0,0.2,0.8,9.5,4,0.03,0.3,0.02
392,Smoked Pinto Beans,Legume,149,10.9,22.3,2.9,10.6,2.8,3,0.55,1.11,0.29
393,Organic Cucumber,Vegetable,43,2.5,5.2,0.2,2.6,4.3,32,0.12,0.26,0.02
394,Whole Salmon,Fish,151,28.4,0.7,12.0,0.2,0.0,53,1.42,0.03,1.2
395,Spiced Cream,Dairy,284,24.8,30.4,17.1,0.1,27.4,52,1.24,1.52,1.71
396,Fresh Coffee,Beverage,58,1.4,12.6,0.6,0.0,13.6,15,0.07,0.63,0.06
397,Zesty Beef,Meat,248,27.7,0.1,21.6,0.1,0.1,63,1.39,0.01,2.16
398,Crispy Spinach,Vegetable,32,0.8,9.1,0.4,4.8,1.8,26,0.04,0.45,0.04
399,Smoked Soybeans,Legume,156,10.9,25.1,2.8,9.5,2.2,8,0.55,1.26,0.28
400,Spiced Millet,Grain,322,10.8,62.0,3.8,7.5,2.2,7,0.54,3.1,0.38
401,Golden Pear,Fruit,43,0.2,19.4,0.5,1.1,17.5,0,0.01,0.97,0.05
402,Golden Orange Juice,Beverage,69,1.3,19.3,0.6,0.4,2.4,6,0.07,0.97,0.06
403,Zesty Wheat Pasta,Grain,380,8.4,74.4,6.3,2.6,5.0,2,0.42,3.72,0.63
404,Glazed Beef,Meat,262,28.8,1.4,24.0,0.2,0.1,89,1.44,0.07,2.4
405,Creamy Granola Bar,Snack,505,4.0,50.4,15.6,3.0,10.8,378,0.2,2.52,1.56
406,Tender Trout,Fish,147,20.0,0.1,11.0,0.0,0.3,68,1.0,0.01,1.1
407,Creamy Cucumber,Vegetable,52,2.1,11.9,0.5,2.6,2.5,21,0.11,0.59,0.05
408,Hearty Cornmeal,Grain,375,12.9,71.1,6.1,8.0,2.8,3,0.65,3.55,0.61
409,Fresh Granola Bar,Snack,384,5.5,64.3,22.0,4.2,32.4,520,0.28,3.21,2.2
410,Glazed Mango,Fruit,37,0.5,24.8,0.5,1.3,8.9,1,0.03,1.24,0.05
411,Toasted Beef,Meat,307,22.4,0.9,18.0,0.1,0.1,84,1.12,0.04,1.8
412,Tender Mayonnaise,Condiment,222,3.5,7.4,19.8,0.5,17.6,1462,0.17,0.37,1.98
413,Tender Iced Tea,Beverage,78,0.8,5.4,0.1,0.4,3.0,49,0.04,0.27,0.01
414,Whole Cod,Fish,127,22.0,0.4,8.1,0.1,0.1,77,1.1,0.02,0.81
415,Zesty Salad Dressing,Condiment,60,3.0,24.7,11.3,2.9,10.1,651,0.15,1.23,1.13
416,Golden Banana,Fruit,36,1.2,20.3,0.4,4.6,5.2,1,0.06,1.02,0.04
417,Toasted Farro,Grain,289,11.8,61.7,2.9,4.0,1.6,8,0.59,3.08,0.29
418,Hearty Lamb,Meat,176,24.5,0.8,5.2,0.1,0.0,100,1.23,0.04,0.52
419,Crispy Chickpeas,Legume,173,9.6,25.0,1.9,5.0,2.3,2,0.48,1.25,0.19
420,Grilled Skyr,Dairy,236,20.2,7.8,34.5,0.1,19.6,551,1.01,0.39,3.45
421,Spiced Milk,Dairy,124,3.8,11.2,34.9,0.1,16.3,758,0.19,0.56,3.49
422,Golden Ketchup,Condiment,345,1.3,7.1,38.5,1.0,22.6,691,0.07,0.35,3.85
423,Zesty Pistachios,Nut/Seed,569,17.5,18.3,54.0,9.5,5.1,0,0.88,0.92,5.4
424,Whole Mayonnaise,Condiment,190,0.5,14.6,29.0,1.9,11.1,521,0.03,0.73,2.9
425,Golden Cottage Cheese,Dairy,343,10.9,8.0,33.0,0.0,15.8,273,0.55,0.4,3.3
426,Organic Iced Tea,Beverage,15,0.5,19.1,1.0,0.8,7.8,21,0.03,0.96,0.1
427,Organic Cottage Cheese,Dairy,363,20.6,11.2,13.9,0.1,5.0,656,1.03,0.56,1.39
428,Roasted Mackerel,Fish,111,23.6,0.5,13.6,0.0,0.0,56,1.18,0.03,1.36
429,Golden Pork,Meat,284,25.3,1.1,13.0,0.1,0.5,56,1.27,0.06,1.3
430,Hearty Milk,Dairy,278,11.5,32.4,15.9,0.1,22.9,501,0.57,1.62,1.59
431,Toasted Wheat Pasta,Grain,257,8.3,60.4,4.2,7.1,4.7,7,0.42,3.02,0.42
432,Grilled Couscous,Grain,357,12.2,64.2,3.3,11.3,3.9,8,0.61,3.21,0.33
433,Hearty Chickpeas,Legume,156,7.8,19.1,0.9,11.7,1.3,11,0.39,0.96,0.09
434,Toasted Crackers,Snack,406,6.5,63.4,24.9,2.9,9.4,384,0.33,3.17,2.49
435,Creamy Cauliflower,Vegetable,44,0.7,4.7,0.5,5.0,3.1,33,0.03,0.24,0.05
436,Creamy Cod,Fish,142,28.9,0.1,11.5,0.2,0.0,57,1.44,0.01,1.15
437,Hearty Croissant,Bakery,288,11.1,62.5,3.5,5.5,3.9,791,0.55,3.12,0.35
438,Creamy Zucchini,Vegetable,45,2.9,8.6,0.4,3.8,3.4,8,0.14,0.43,0.04
439,Crispy Mustard,Condiment,125,2.7,25.1,15.7,0.7,24.2,2138,0.14,1.26,1.57
440,Hearty Muffin,Bakery,320,11.6,38.1,17.3,4.8,20.0,769,0.58,1.91,1.73
441,Tender Hot Sauce,Condiment,38,0.3,13.8,27.0,2.9,14.9,329,0.01,0.69,2.7
442,Fresh Cottage Cheese,Dairy,236,5.4,10.3,24.5,0.1,3.8,169,0.27,0.52,2.45
443,Whole Tomato,Vegetable,26,2.0,8.2,0.4,1.5,4.6,28,0.1,0.41,0.04
444,Spiced Cod,Fish,190,26.3,0.9,12.0,0.1,0.1,119,1.31,0.04,1.2
445,Creamy Sausage,Meat,172,27.7,0.0,15.7,0.1,0.4,66,1.39,0.0,1.57
446,Whole Trout,Fish,158,26.3,0.5,5.8,0.2,0.2,109,1.31,0.03,0.58
447,Golden Mango,Fruit,72,0.2,24.5,0.3,4.9,6.3,5,0.01,1.23,0.03
448,Hearty Pumpkin Seeds,Nut/Seed,623,13.2,18.0,49.9,11.5,3.3,2,0.66,0.9,4.99
449,Whole Lentils,Legume,115,11.9,25.5,0.5,10.6,0.7,10,0.59,1.27,0.05
450,Toasted Pumpkin Seeds,Nut/Seed,662,23.0,11.7,44.0,11.7,6.8,4,1.15,0.58,4.4
451,Golden Oats,Grain,340,6.3,55.2,4.9,11.1,2.0,1,0.32,2.76,0.49
452,Golden Couscous,Grain,364,6.7,54.4,5.2,7.2,3.5,4,0.34,2.72,0.52
453,Grilled Ketchup,Condiment,116,4.7,11.3,18.1,0.5,17.9,1703,0.24,0.57,1.81
454,Grilled Pinto Beans,Legume,153,8.6,18.7,3.0,5.9,1.3,15,0.43,0.93,0.3
455,Roasted Cornmeal,Grain,341,11.8,62.3,3.7,4.5,1.4,4,0.59,3.11,0.37
456,Organic Sardines,Fish,100,28.8,0.5,9.5,0.1,0.2,80,1.44,0.03,0.95
457,Spiced Peanuts,Nut/Seed,592,25.7,12.8,41.7,9.0,3.7,10,1.28,0.64,4.17
458,Whole Spinach,Vegetable,27,1.5,4.4,0.1,2.7,2.3,23,0.07,0.22,0.01
459,Zesty Beet,Vegetable,36,1.6,3.3,0.6,3.9,4.1,37,0.08,0.16,0.06
460,Glazed Croissant,Bakery,409,11.8,54.8,6.3,1.8,14.6,284,0.59,2.74,0.63
461,Golden Muffin,Bakery,306,11.0,68.9,12.3,4.0,5.7,395,0.55,3.45,1.23
462,Fresh Donut,Bakery,401,9.3,56.0,10.1,7.0,22.0,517,0.47,2.8,1.01
463,Toasted Beet,Vegetable,25,1.5,11.2,0.2,2.3,1.5,35,0.07,0.56,0.02
464,Smoked Ketchup,Condiment,213,2.8,3.3,40.1,0.5,17.9,1894,0.14,0.16,4.01
465,Tender Peach,Fruit,33,0.3,19.8,0.7,2.5,8.2,1,0.01,0.99,0.07
466,Zesty Granola Bar,Snack,447,7.1,58.4,16.2,3.2,21.5,732,0.35,2.92,1.62
467,Toasted Pork,Meat,298,28.1,1.2,6.3,0.0,0.0,79,1.41,0.06,0.63
468,Hearty Cottage Cheese,Dairy,114,24.6,14.3,4.5,0.0,6.6,221,1.23,0.72,0.45
469,Fresh Orange Juice,Beverage,38,1.1,8.4,0.2,0.4,0.2,29,0.06,0.42,0.02
470,Organic Spinach,Vegetable,41,2.1,11.4,0.3,4.2,3.3,31,0.11,0.57,0.03
471,Tender Apple Juice,Beverage,25,0.7,7.4,0.5,0.4,7.3,7,0.03,0.37,0.05
472,Grilled Trail Mix,Snack,526,8.1,52.9,22.9,3.4,13.2,647,0.4,2.65,2.29
473,Zesty Trail Mix,Snack,410,5.6,58.4,26.1,5.5,9.2,374,0.28,2.92,2.61
474,Crispy Milk,Dairy,239,17.4,8.4,25.6,0.2,15.3,35,0.87,0.42,2.56
475,Smoked Pistachios,Nut/Seed,579,18.3,13.3,60.9,10.1,6.5,3,0.92,0.67,6.09
476,Glazed Energy Drink,Beverage,35,0.0,1.2,0.1,0.3,15.2,30,0.0,0.06,0.01
477,Toasted Almonds,Nut/Seed,679,15.9,5.8,43.1,11.4,4.9,8,0.8,0.29,4.31
478,Hearty Mustard,Condiment,198,2.3,15.0,12.2,2.4,6.6,533,0.11,0.75,1.22
479,Creamy Yogurt,Dairy,263,23.6,32.7,3.8,0.1,26.9,425,1.18,1.64,0.38
480,Organic Carrot,Vegetable,46,2.4,5.4,0.3,4.2,1.7,7,0.12,0.27,0.03
481,Grilled Trail Mix,Snack,480,8.0,44.7,31.9,1.1,33.5,333,0.4,2.24,3.19
482,Hearty Carrot,Vegetable,31,1.3,8.5,0.4,3.9,5.9,20,0.07,0.42,0.04
483,Whole Cornmeal,Grain,243,8.8,71.5,2.3,8.0,5.0,9,0.44,3.58,0.23
484,Fresh Zucchini,Vegetable,37,2.8,3.2,0.5,2.6,1.2,13,0.14,0.16,0.05
485,Smoked Mayonnaise,Condiment,364,0.4,28.9,11.8,0.1,11.7,2081,0.02,1.44,1.18
486,Whole Apple Juice,Beverage,41,0.3,8.0,0.5,0.6,5.3,7,0.01,0.4,0.05
487,Organic Granola Bar,Snack,487,8.8,53.9,29.1,2.4,34.8,821,0.44,2.69,2.91
488,Creamy Quinoa,Grain,371,13.0,75.2,2.8,5.9,0.8,10,0.65,3.76,0.28
489,Toasted Bulgur,Grain,257,7.0,76.4,2.1,4.4,2.1,2,0.35,3.82,0.21
490,Zesty Grape,Fruit,72,0.5,15.5,0.6,5.3,7.8,3,0.03,0.78,0.06
491,Organic Wheat Pasta,Grain,264,12.8,68.7,5.8,4.0,1.2,4,0.64,3.44,0.58
492,Zesty Peas,Legume,161,8.0,23.9,2.2,6.3,2.8,5,0.4,1.19,0.22
493,Zesty BBQ Sauce,Condiment,280,5.0,9.2,28.5,2.4,18.5,2296,0.25,0.46,2.85
494,Hearty Pinto Beans,Legume,122,7.1,19.7,1.7,11.2,2.7,4,0.35,0.98,0.17
495,Zesty Bagel,Bakery,236,7.8,59.2,7.0,6.1,22.8,216,0.39,2.96,0.7
496,Hearty Muffin,Bakery,348,7.0,67.5,15.7,5.1,12.0,509,0.35,3.38,1.57
497,Tender Chicken Breast,Meat,317,23.0,1.5,7.3,0.1,0.1,74,1.15,0.07,0.73
498,Glazed Croissant,Bakery,292,10.4,35.6,10.6,6.7,12.8,767,0.52,1.78,1.06
499,Fresh Milk,Dairy,51,3.9,33.8,2.9,0.0,27.6,256,0.2,1.69,0.29
500,Crispy Water,Beverage,39,0.8,3.4,1.0,0.8,13.9,28,0.04,0.17,0.1
501,Golden Cream,Dairy,193,10.2,34.2,5.3,0.0,28.5,175,0.51,1.71,0.53
502,Toasted Couscous,Grain,380,13.0,48.5,6.7,6.8,1.6,3,0.65,2.42,0.67
503,Creamy Turkey,Meat,285,22.7,1.3,8.3,0.0,0.2,67,1.14,0.07,0.83
504,Zesty Barley,Grain,369,10.0,72.2,6.5,10.2,4.1,4,0.5,3.61,0.65
505,Tender Cucumber,Vegetable,30,2.6,11.7,0.3,2.2,1.3,31,0.13,0.58,0.03
506,Glazed Pork,Meat,180,29.6,0.8,20.7,0.2,0.5,79,1.48,0.04,2.07
507,Organic Orange,Fruit,57,1.2,20.1,0.5,5.3,9.6,5,0.06,1.01,0.05
508,Smoked Water,Beverage,45,0.2,12.5,0.1,0.2,14.9,41,0.01,0.62,0.01
509,Fresh Pretzels,Snack,396,5.9,48.7,28.1,2.6,9.9,543,0.3,2.44,2.81
510,Roasted Lamb,Meat,220,19.0,0.9,19.3,0.0,0.1,73,0.95,0.04,1.93
511,Hearty Salad Dressing,Condiment,217,0.2,6.7,7.4,1.9,19.8,1254,0.01,0.34,0.74
512,Zesty Sausage,Meat,145,16.2,1.0,18.2,0.2,0.1,86,0.81,0.05,1.82
513,Fresh Cheese,Dairy,336,5.0,24.3,14.9,0.2,10.8,438,0.25,1.22,1.49
514,Hearty Turkey,Meat,124,28.3,0.1,24.8,0.2,0.1,61,1.42,0.01,2.48
515,Hearty Kale,Vegetable,43,2.2,7.0,0.2,1.8,1.4,12,0.11,0.35,0.02
516,Hearty Tuna,Fish,160,29.6,0.6,11.8,0.1,0.3,66,1.48,0.03,1.18
517,Organic Granola Bar,Snack,485,10.0,62.9,24.9,3.7,5.8,421,0.5,3.15,2.49
518,Crispy Kale,Vegetable,24,1.2,4.2,0.2,4.8,2.8,30,0.06,0.21,0.02
519,Zesty Apple Juice,Beverage,21,1.0,12.9,0.3,0.4,19.9,51,0.05,0.65,0.03
520,Spiced Sausage,Meat,310,19.0,1.4,16.8,0.1,0.3,89,0.95,0.07,1.68
521,Spiced Bread,Bakery,284,9.8,62.4,5.4,7.2,16.3,240,0.49,3.12,0.54
522,Roasted Couscous,Grain,258,13.5,69.8,6.0,3.8,1.0,2,0.68,3.49,0.6
523,Golden Milk,Dairy,173,11.1,5.7,33.5,0.0,28.8,536,0.55,0.29,3.35
524,Whole Berry Mix,Fruit,70,1.3,21.7,0.6,2.7,13.7,4,0.07,1.08,0.06
525,Organic Soybeans,Legume,175,7.8,27.1,1.2,10.8,0.7,13,0.39,1.35,0.12
526,Grilled Potato Chips,Snack,538,8.4,45.7,21.7,2.1,29.8,370,0.42,2.29,2.17
527,Golden Peas,Legume,133,7.9,22.5,1.2,8.6,0.8,10,0.4,1.12,0.12
528,Fresh Pork,Meat,316,17.2,0.6,24.4,0.1,0.2,79,0.86,0.03,2.44
529,Toasted Lamb,Meat,221,26.8,0.6,10.9,0.1,0.3,88,1.34,0.03,1.09
